2024-10-25,22:15:59,Sample Rate(S):,1.000
X,Y,R,Theta,Frequency,Noise,XH1,YH1,RH1,Theta H1,XH2,YH2,RH2,Theta H2,ADC1,ADC2,ADC3,ADC4
3.1614200000e-08,3.4933600000e-08,4.7114900000e-08,4.7856000000e+01,2.3260000000e+03,4.5935800000e-08,4.7156500000e-08,-1.3148500000e-09,4.7206700000e-08,-1.8020000000e+00,-4.5108400000e-08,1.3917900000e-08,4.7239800000e-08,1.6264700000e+02,2.0870000000e+00,2.0870000000e+00,2.0850000000e+00,2.0800000000e+00
8.3067500000e-09,1.2150700000e-08,1.4718700000e-08,5.5698000000e+01,2.3260000000e+03,4.6175500000e-08,1.4800400000e-08,1.7259800000e-09,1.5082700000e-08,6.7110000000e+00,-1.4911800000e-08,2.2858300000e-09,1.5447000000e-08,1.7149000000e+02,2.0880000000e+00,2.0900000000e+00,2.0880000000e+00,2.0890000000e+00
-7.7913600000e-08,5.8398200000e-08,9.7369800000e-08,1.4314800000e+02,2.3260000000e+03,4.3840100000e-08,-6.8742200000e-09,9.7446400000e-08,9.7688600000e-08,9.4004000000e+01,-1.9243100000e-08,-9.5935100000e-08,9.8001900000e-08,-1.0137300000e+02,2.0870000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
-4.4616600000e-08,3.8820000000e-08,5.9140800000e-08,1.3897400000e+02,2.3260000000e+03,4.7636000000e-08,1.6622300000e-11,5.8621500000e-08,5.8621500000e-08,9.0012000000e+01,-1.5432600000e-08,-5.6280500000e-08,5.8092000000e-08,-1.0530600000e+02,2.0880000000e+00,2.0870000000e+00,2.0840000000e+00,2.0780000000e+00
3.0209100000e-08,-6.4920200000e-08,7.1604600000e-08,-6.5046000000e+01,2.3260000000e+03,4.4886300000e-08,-2.9214200000e-08,-6.5560500000e-08,7.1944600000e-08,-1.1394400000e+02,4.5558200000e-08,5.5681900000e-08,7.2281500000e-08,5.0858000000e+01,2.0860000000e+00,2.0890000000e+00,2.0880000000e+00,2.0890000000e+00
4.1181500000e-08,7.5112800000e-09,4.1860900000e-08,1.0337000000e+01,2.3260000000e+03,4.7649400000e-08,3.2632700000e-08,-2.6223500000e-08,4.1863600000e-08,-3.8861000000e+01,-2.4486200000e-08,3.3959500000e-08,4.1866700000e-08,1.2571700000e+02,2.0870000000e+00,2.0890000000e+00,2.0840000000e+00,2.0780000000e+00
7.3480000000e-08,5.3875700000e-08,9.1114800000e-08,3.6249000000e+01,2.3260000000e+03,4.9415200000e-08,8.8631200000e-08,-2.0043600000e-08,9.0869300000e-08,-1.2631000000e+01,-7.9814200000e-08,4.2397000000e-08,9.0128100000e-08,1.5208000000e+02,2.0870000000e+00,2.0870000000e+00,2.0880000000e+00,2.0880000000e+00
5.0988200000e-08,-3.5590000000e-08,6.2180700000e-08,-3.4915000000e+01,2.3260000000e+03,4.8782900000e-08,6.5462200000e-09,-6.1762500000e-08,6.2108400000e-08,-8.3930000000e+01,9.9869800000e-09,6.1150500000e-08,6.1885100000e-08,8.0733000000e+01,2.0870000000e+00,2.0890000000e+00,2.0870000000e+00,2.0860000000e+00
8.0584200000e-09,-2.6957700000e-08,2.8136400000e-08,-7.3357000000e+01,2.3260000000e+03,4.5918400000e-08,-1.4997500000e-08,-2.3590200000e-08,2.7954000000e-08,-1.2247000000e+02,2.0643700000e-08,1.8708100000e-08,2.7763100000e-08,4.2158000000e+01,2.0880000000e+00,2.0890000000e+00,2.0860000000e+00,2.0850000000e+00
-3.3769400000e-08,6.8958800000e-08,7.6783400000e-08,1.1609100000e+02,2.3260000000e+03,4.7346200000e-08,2.9909900000e-08,7.0428300000e-08,7.6382300000e-08,6.6962000000e+01,-4.7427700000e-08,-5.9873900000e-08,7.6248100000e-08,-1.2841200000e+02,2.0880000000e+00,2.0870000000e+00,2.0830000000e+00,2.0770000000e+00
-2.8695800000e-08,7.0366500000e-09,2.9546000000e-08,1.6622200000e+02,2.3260000000e+03,4.9416500000e-08,-1.3757900000e-08,2.6622400000e-08,3.0386600000e-08,1.1747300000e+02,6.3839800000e-09,-2.9708300000e-08,3.0804200000e-08,-7.7736000000e+01,2.0880000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
4.3059200000e-08,4.4867600000e-08,6.2186800000e-08,4.6178000000e+01,2.3260000000e+03,5.0458300000e-08,6.2017500000e-08,-2.9743700000e-09,6.2088800000e-08,-2.5010000000e+00,-5.8914100000e-08,1.8968400000e-08,6.1892400000e-08,1.6227500000e+02,2.0870000000e+00,2.0870000000e+00,2.0850000000e+00,2.0810000000e+00
-7.3037800000e-09,3.1096100000e-08,3.1942300000e-08,1.0321800000e+02,2.3260000000e+03,4.9735700000e-08,1.8813600000e-08,2.6009600000e-08,3.2100600000e-08,5.4066000000e+01,-2.5170100000e-08,-2.0180000000e-08,3.2422900000e-08,-1.4133600000e+02,2.0870000000e+00,2.0890000000e+00,2.0870000000e+00,2.0890000000e+00
-1.5236300000e-08,3.3751500000e-08,3.7031300000e-08,1.1429600000e+02,2.3260000000e+03,4.5915800000e-08,1.5313600000e-08,3.3767300000e-08,3.7123800000e-08,6.5960000000e+01,-2.3556200000e-08,-2.8692900000e-08,3.7170300000e-08,-1.2903200000e+02,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0860000000e+00
