2024-10-25,17:36:44,Sample Rate(S):,0.100
X,Y,R,Theta,Frequency,Noise,XH1,YH1,RH1,Theta H1,XH2,YH2,RH2,Theta H2,ADC1,ADC2,ADC3,ADC4
1.1447500000e-08,-7.1906300000e-09,1.3520700000e-08,-3.9570000000e+01,6.6666000000e+04,4.5590800000e-09,5.3606900000e-09,1.0958400000e-08,1.1470200000e-08,5.9982000000e+01,-9.3315200000e-09,6.8617600000e-09,1.0757200000e-08,1.4035600000e+02,2.0870000000e+00,2.0880000000e+00,2.0850000000e+00,2.0820000000e+00
-8.2715100000e-09,7.5875200000e-09,1.1225300000e-08,1.4106900000e+02,6.6666000000e+04,4.3779800000e-09,-5.3420900000e-09,-1.1235900000e-08,1.3031900000e-08,-1.1454000000e+02,1.1278700000e-08,-6.6774200000e-09,1.3570400000e-08,-2.9160000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0840000000e+00
2.0367300000e-08,2.2807100000e-08,3.0577900000e-08,4.8234000000e+01,6.6666000000e+04,4.3535400000e-09,-2.6235900000e-08,1.5462500000e-08,3.0454300000e-08,1.4783000000e+02,-1.8481100000e-08,-2.3919000000e-08,2.9868300000e-08,-1.2968100000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-1.2228800000e-10,-9.8558200000e-09,9.8566900000e-09,-9.0711000000e+01,6.6666000000e+04,4.1672000000e-09,9.5809200000e-09,2.3030100000e-09,9.8538600000e-09,1.3711000000e+01,-1.4222500000e-09,9.8815800000e-09,1.0280600000e-08,9.7774000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0820000000e+00
1.9143300000e-08,-9.5627100000e-09,2.1401500000e-08,-2.6544000000e+01,6.6666000000e+04,4.2205700000e-09,3.7831000000e-09,2.1317500000e-08,2.1652800000e-08,8.4182000000e+01,-2.2268200000e-08,4.4655500000e-09,2.3442500000e-08,1.6974500000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-8.5829200000e-09,2.2643100000e-08,2.4222000000e-08,1.1075900000e+02,6.6666000000e+04,4.2771500000e-09,-2.0381900000e-08,-1.1425200000e-08,2.2576900000e-08,-1.5626600000e+02,7.0534000000e-09,-2.1436600000e-08,2.1827700000e-08,-7.7756000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-2.1878300000e-09,-2.2254400000e-08,2.2365300000e-08,-9.5615000000e+01,6.6666000000e+04,4.1575100000e-09,2.1259000000e-08,4.4666100000e-09,2.1728600000e-08,1.6756000000e+01,-4.1157800000e-09,2.0721100000e-08,2.0388800000e-08,1.1297600000e+02,2.0870000000e+00,2.0890000000e+00,2.0850000000e+00,2.0830000000e+00
3.5058600000e-09,3.3018400000e-09,4.8189200000e-09,4.3283000000e+01,6.6666000000e+04,4.1612000000e-09,-6.0894100000e-09,2.6773500000e-09,6.6530000000e-09,1.5948200000e+02,-3.3341500000e-09,-6.8234700000e-09,8.5466400000e-09,-1.1318900000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0820000000e+00
1.9898900000e-08,8.1122500000e-09,2.1488900000e-08,2.2179000000e+01,6.6666000000e+04,4.0443100000e-09,-1.2984100000e-08,1.7887400000e-08,2.3598100000e-08,1.2627500000e+02,-2.0279700000e-08,-1.2066600000e-08,2.4440100000e-08,-1.4937200000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
5.0139900000e-09,8.5447600000e-09,9.9080600000e-09,5.9596000000e+01,6.6666000000e+04,4.2948400000e-09,-8.5186400000e-09,2.1491300000e-09,8.7864900000e-09,1.6889800000e+02,-2.2017300000e-09,-7.3754900000e-09,6.6093100000e-09,-1.0297400000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-6.2120800000e-09,3.4508200000e-08,3.5062900000e-08,1.0020500000e+02,6.6666000000e+04,4.1030900000e-09,-3.1677300000e-08,-1.4058100000e-08,3.4234400000e-08,-1.5568600000e+02,1.1028500000e-08,-3.1426200000e-08,3.3445500000e-08,-6.9990000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
-2.3377500000e-08,7.7476500000e-09,2.4628100000e-08,1.6166400000e+02,6.6666000000e+04,4.3484700000e-09,-1.8631800000e-09,-2.5846600000e-08,2.5913800000e-08,-9.3483000000e+01,2.6873900000e-08,-4.2585400000e-09,2.9908300000e-08,-7.6540000000e+00,2.0870000000e+00,2.0880000000e+00,2.0850000000e+00,2.0830000000e+00
