2024-10-25,19:51:19,Sample Rate(S):,1.000
X,Y,R,Theta,Frequency,Noise,XH1,YH1,RH1,Theta H1,XH2,YH2,RH2,Theta H2,ADC1,ADC2,ADC3,ADC4
1.6133600000e-08,1.0185000000e-09,1.6165700000e-08,4.3770000000e+00,6.6660000000e+03,5.0994000000e-08,1.2852200000e-08,-8.8820200000e-09,1.5353300000e-08,-3.4245000000e+01,-7.1982200000e-09,-1.3561300000e-08,1.5085300000e-08,-1.1754200000e+02,2.0870000000e+00,2.0880000000e+00,2.0850000000e+00,2.0810000000e+00
-2.5676200000e-08,1.1024400000e-08,2.7943000000e-08,1.5740900000e+02,6.6660000000e+03,5.1458700000e-08,-1.3297600000e-08,2.4610100000e-08,2.8037900000e-08,1.1967500000e+02,2.2694000000e-08,1.6740600000e-08,2.8072700000e-08,3.6608000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
8.3420100000e-09,-9.4030500000e-08,9.4399800000e-08,-8.4930000000e+01,6.6660000000e+03,5.1014600000e-08,-5.2621900000e-08,-7.8683700000e-08,9.4786000000e-08,-1.2368400000e+02,-8.4154200000e-08,4.3616800000e-08,9.4912500000e-08,1.5269100000e+02,2.0880000000e+00,2.0880000000e+00,2.0840000000e+00,2.0790000000e+00
-1.3364300000e-08,-1.8532900000e-08,2.2848900000e-08,-1.2586300000e+02,6.6660000000e+03,4.7679200000e-08,-2.1818500000e-08,-5.8918800000e-09,2.2475300000e-08,-1.6492300000e+02,-8.1876800000e-09,2.0930800000e-08,2.2350400000e-08,1.1133000000e+02,2.0870000000e+00,2.0890000000e+00,2.0830000000e+00,2.0870000000e+00
8.6486200000e-08,4.4171600000e-08,9.7113300000e-08,2.7055000000e+01,6.6660000000e+03,5.4626600000e-08,9.4697500000e-08,-1.9843100000e-08,9.6754200000e-08,-1.1699000000e+01,-9.0918100000e-09,-9.5962300000e-08,9.6027300000e-08,-9.5276000000e+01,2.0870000000e+00,2.0870000000e+00,2.0870000000e+00,2.0870000000e+00
2.5951900000e-09,-4.4728600000e-08,4.4803900000e-08,-8.6679000000e+01,6.6660000000e+03,5.4474000000e-08,-2.6074500000e-08,-3.6730900000e-08,4.5285900000e-08,-1.2504100000e+02,-3.9701500000e-08,2.1785000000e-08,4.5526600000e-08,1.5157000000e+02,2.0870000000e+00,2.0890000000e+00,2.0880000000e+00,2.0870000000e+00
2.5434000000e-08,5.3659700000e-08,5.9382300000e-08,6.4640000000e+01,6.6660000000e+03,5.4485100000e-08,5.3597300000e-08,2.5981100000e-08,5.9562500000e-08,2.6351000000e+01,3.2320000000e-08,-5.0463400000e-08,6.0109400000e-08,-5.7119000000e+01,2.0870000000e+00,2.0880000000e+00,2.0870000000e+00,2.0870000000e+00
1.5716500000e-08,-3.8569800000e-09,1.6182900000e-08,-1.3788000000e+01,6.6660000000e+03,5.1138700000e-08,9.6340800000e-09,-1.2835900000e-08,1.5787200000e-08,-5.3717000000e+01,-1.1626700000e-08,-1.0679700000e-08,1.5658900000e-08,-1.3774300000e+02,2.0870000000e+00,2.0880000000e+00,2.0850000000e+00,2.0820000000e+00
-2.5192400000e-08,-2.5072700000e-08,3.5542900000e-08,-1.3513600000e+02,6.6660000000e+03,5.0895600000e-08,-3.5289100000e-08,-3.4826100000e-09,3.5291800000e-08,-1.7477900000e+02,-7.0408800000e-09,3.4582300000e-08,3.5205400000e-08,1.0129500000e+02,2.0870000000e+00,2.0890000000e+00,2.0870000000e+00,2.0880000000e+00
1.5730500000e-08,-6.7768900000e-09,1.7128600000e-08,-2.3307000000e+01,6.6660000000e+03,4.8297500000e-08,8.7043200000e-09,-1.4978400000e-08,1.7324200000e-08,-5.8612000000e+01,-1.3798900000e-08,-1.0655400000e-08,1.7552800000e-08,-1.4111400000e+02,2.0870000000e+00,2.0870000000e+00,2.0830000000e+00,2.0780000000e+00
