2024-10-25,17:06:40,Sample Rate(S):,0.100
X,Y,R,Theta,Frequency,Noise,XH1,YH1,RH1,Theta H1,XH2,YH2,RH2,Theta H2,ADC1,ADC2,ADC3,ADC4
-3.2436000000e-08,-6.9958900000e-08,7.7115700000e-08,-1.1487500000e+02,1.1451400000e+04,5.0827100000e-08,4.8577100000e-08,-4.6942700000e-08,5.6446400000e-08,-4.7157000000e+01,5.2769000000e-08,-2.0016200000e-08,4.3983300000e-08,-2.4993000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
4.1445500000e-08,-3.9685900000e-07,3.9903500000e-07,-8.4038000000e+01,1.1451400000e+04,5.0597500000e-08,3.8284800000e-07,-6.0240700000e-08,3.8757600000e-07,-5.1470000000e+00,3.4137900000e-07,1.3267000000e-07,3.6626900000e-07,2.3114000000e+01,2.0870000000e+00,2.0900000000e+00,2.0840000000e+00,2.0780000000e+00
4.1889100000e-08,-1.1565300000e-08,4.3563200000e-08,-3.1131000000e+01,1.1451400000e+04,4.7605800000e-08,2.9702500000e-08,2.6810200000e-08,4.0022100000e-08,2.4214000000e+01,2.5302600000e-08,3.0801500000e-08,4.2991700000e-08,3.3852000000e+01,2.0880000000e+00,2.0870000000e+00,2.0840000000e+00,2.0780000000e+00
-1.1418900000e-07,-1.2725800000e-07,1.7099100000e-07,-1.3421300000e+02,1.1451400000e+04,4.7368600000e-08,8.4142800000e-08,-1.5187400000e-07,1.7713700000e-07,-6.3087000000e+01,1.4201100000e-07,-1.0586500000e-07,1.8152800000e-07,-3.8406000000e+01,2.0860000000e+00,2.0870000000e+00,2.0840000000e+00,2.0780000000e+00
-4.5318000000e-08,5.0001800000e-09,4.5599100000e-08,1.7370400000e+02,1.1451400000e+04,4.8653400000e-08,-2.0050100000e-08,-5.3199300000e-08,8.0007900000e-08,-1.0928600000e+02,9.8859300000e-09,-7.9394800000e-08,9.1618800000e-08,-8.3002000000e+01,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
8.9590500000e-09,-1.6211800000e-07,1.6245300000e-07,-8.6837000000e+01,1.1451400000e+04,5.0895000000e-08,1.2935700000e-07,-6.9988200000e-08,1.4720000000e-07,-3.6780000000e+01,1.4005500000e-07,-2.5695200000e-08,1.4061300000e-07,-1.9292000000e+01,2.0860000000e+00,2.0870000000e+00,2.0870000000e+00,2.0870000000e+00
3.3375100000e-07,3.5883900000e-08,3.3569600000e-07,6.1370000000e+00,1.1451400000e+04,6.2987400000e-08,4.9180600000e-08,3.3115800000e-07,3.3480900000e-07,8.3613000000e+01,-1.1425200000e-07,3.1394900000e-07,3.3352800000e-07,1.1351800000e+02,2.0860000000e+00,2.0870000000e+00,2.0880000000e+00,2.0880000000e+00
-1.5165100000e-08,-6.2331700000e-08,6.4168200000e-08,-1.0367400000e+02,1.1451400000e+04,5.6620000000e-08,5.0885700000e-08,-3.6146500000e-08,6.0463600000e-08,-4.0959000000e+01,5.8491700000e-08,-1.5208600000e-08,5.4704600000e-08,-2.7625000000e+01,2.0860000000e+00,2.0890000000e+00,2.0870000000e+00,2.0840000000e+00
7.0595800000e-08,1.4121800000e-07,1.5790200000e-07,6.3439000000e+01,1.1451400000e+04,5.6237800000e-08,-1.1912200000e-07,9.9061300000e-08,1.5291500000e-07,1.4434100000e+02,-1.5088200000e-07,2.4639300000e-08,1.5101700000e-07,1.7972100000e+02,2.0870000000e+00,2.0890000000e+00,2.0880000000e+00,2.0880000000e+00
-1.3649000000e-07,-2.0694200000e-07,2.4791200000e-07,-1.2340700000e+02,1.1451400000e+04,5.7634600000e-08,1.6556400000e-07,-1.6650700000e-07,2.2810200000e-07,-4.1712000000e+01,2.1994700000e-07,-6.0285400000e-08,2.2204200000e-07,-1.1144000000e+01,2.0870000000e+00,2.0880000000e+00,2.0850000000e+00,2.0810000000e+00
