# Wavelength (nm)	Smoothed Intensity
423.230133	76.700827
423.393890	76.714916
423.557617	76.716547
423.721344	76.726466
423.885071	76.742274
424.048798	76.754628
424.212524	76.753236
424.376221	76.707663
424.539917	76.687570
424.703583	76.678564
424.867279	76.692109
425.030945	76.682051
425.194611	76.693685
425.358276	76.680411
425.521942	76.693157
425.685577	76.728882
425.849213	76.762882
426.012848	76.776943
426.176483	76.727716
426.340118	76.728509
426.503723	76.758475
426.667328	76.783600
426.830933	76.796030
426.994507	76.801548
427.158112	76.785249
427.321686	76.780133
427.485229	76.797958
427.648804	76.838037
427.812378	76.856782
427.975922	76.870231
428.139465	76.899438
428.302979	76.915945
428.466522	76.914101
428.630035	76.907662
428.793549	76.890530
428.957062	76.861649
429.120575	76.856333
429.284058	76.850853
429.447540	76.889741
429.611023	76.906255
429.774506	76.913953
429.937958	76.900131
430.101410	76.899759
430.264862	76.892283
430.428314	76.925154
430.591736	76.960616
430.755188	76.987866
430.918610	77.018177
431.082031	77.013324
431.245422	77.016070
431.408813	76.996868
431.572235	77.021802
431.735596	77.063936
431.898987	77.077235
432.062378	77.094994
432.225739	77.088342
432.389099	77.161215
432.552429	77.158078
432.715790	77.156318
432.879120	77.144746
433.042450	77.154177
433.205780	77.190328
433.369110	77.156538
433.532410	77.171251
433.695709	77.197776
433.859009	77.189159
434.022308	77.193238
434.185577	77.203168
434.348846	77.231980
434.512115	77.256197
434.675385	77.262676
434.838654	77.267289
435.001892	77.245878
435.165131	77.247760
435.328369	77.269456
435.491577	77.315718
435.654816	77.249634
435.818024	77.244470
435.981232	77.245738
436.144409	77.262358
436.307617	77.265027
436.470795	77.248028
436.633972	77.294670
436.797119	77.330279
436.960297	77.304720
437.123444	77.312453
437.286591	77.319545
437.449738	77.312810
437.612885	77.298488
437.776001	77.319280
437.939117	77.343441
438.102234	77.344878
438.265350	77.341773
438.428436	77.333106
438.591522	77.323209
438.754608	77.317448
438.917694	77.325008
439.080750	77.331474
439.243835	77.329362
439.406891	77.297725
439.569916	77.299088
439.732971	77.328676
439.895996	77.335339
440.059021	77.321904
440.222046	77.349620
440.385071	77.353879
440.548065	77.353946
440.711060	77.351691
440.874054	77.375504
441.037048	77.378231
441.200012	77.377261
441.363007	77.396752
441.525970	77.411222
441.688904	77.429800
441.851868	77.443973
442.014801	77.467580
442.177734	77.493687
442.340668	77.502186
442.503601	77.516255
442.666504	77.535691
442.829407	77.546152
442.992310	77.525535
443.155212	77.540007
443.318085	77.546045
443.480957	77.525970
443.643829	77.515841
443.806702	77.510099
443.969543	77.525735
444.132416	77.524338
444.295258	77.537990
444.458069	77.548721
444.620911	77.539172
444.783722	77.540044
444.946533	77.562924
445.109344	77.554825
445.272156	77.531142
445.434937	77.523324
445.597717	77.550699
445.760498	77.566415
445.923279	77.587672
446.086060	77.575873
446.248810	77.588147
446.411560	77.596717
446.574280	77.579810
446.737030	77.587512
446.899750	77.605962
447.062469	77.617729
447.225189	77.617020
447.387909	77.614262
447.550598	77.607871
447.713287	77.709153
447.875977	77.726019
448.038666	77.734701
448.201324	77.746840
448.363983	77.764442
448.526642	77.809098
448.689301	77.820114
448.851929	77.814625
449.014587	77.816012
449.177216	77.817500
449.339813	77.832106
449.502441	77.833598
449.665039	77.832050
449.827637	77.849162
449.990234	77.850165
450.152832	77.850235
450.315399	77.855741
450.477966	77.893980
450.640533	77.918805
450.803101	77.976136
450.965637	77.886299
451.128174	77.874523
451.290710	77.850258
451.453247	77.841492
451.615784	77.847875
451.778290	77.788231
451.940796	77.793606
452.103302	77.804529
452.265778	77.792616
452.428253	77.779157
452.590729	77.742577
452.753204	77.770711
452.915680	77.767898
453.078125	77.776498
453.240570	77.794918
453.403015	77.800751
453.565460	77.781850
453.727875	77.763549
453.890289	77.732048
454.052704	77.666219
454.215118	77.666749
454.377533	77.676825
454.539917	77.703046
454.702301	77.714071
454.864685	77.724703
455.027039	77.773354
455.189392	77.794941
455.351746	77.829799
455.514099	77.837382
455.676453	77.863211
455.838776	77.919418
456.001099	77.915765
456.163422	77.918946
456.325745	77.923849
456.488037	77.929924
456.650330	77.925711
456.812622	77.943500
456.974915	77.959949
457.137177	78.010219
457.299469	78.044387
457.461731	78.031368
457.623962	78.049619
457.786224	78.089317
457.948456	78.098108
458.110687	78.073055
458.272919	78.046470
458.435150	78.035850
458.597351	78.050901
458.759552	78.105640
458.921753	78.124379
459.083923	78.145418
459.246124	78.136225
459.408295	78.116989
459.570465	78.131493
459.732635	78.145138
459.894775	78.165728
460.056915	78.162307
460.219055	78.147037
460.381195	78.126570
460.543304	78.096521
460.705444	78.113124
460.867554	78.099064
