# Wavelength (nm)	Smoothed Intensity
365.499420	57.969728
365.665527	57.985097
365.831635	57.999869
365.997742	58.014055
366.163818	58.027324
366.329926	58.039871
366.496002	58.052088
366.662079	58.064369
366.828156	58.076643
366.994202	58.089103
367.160248	58.101807
367.326294	58.113807
367.492340	58.125638
367.658386	58.137247
367.824402	58.149670
367.990448	58.162339
368.156464	58.174095
368.322449	58.186763
368.488464	58.199466
368.654449	58.212383
368.820435	58.224943
368.986420	58.237289
369.152405	58.250524
369.318390	58.264406
369.484344	58.278308
369.650299	58.293324
369.816254	58.308408
369.982178	58.324210
370.148132	58.340509
370.314056	58.356744
370.479980	58.373427
370.645905	58.389853
370.811798	58.407517
370.977692	58.425071
371.143616	58.443228
371.309479	58.461861
371.475372	58.482255
371.641266	58.504292
371.807129	58.525750
371.972992	58.548337
372.138855	58.571070
372.304688	58.592602
372.470551	58.613303
372.636383	58.634194
372.802216	58.654771
372.968018	58.674527
373.133850	58.693543
373.299652	58.711517
373.465454	58.729096
373.631256	58.745822
373.797058	58.761439
373.962830	58.776767
374.128601	58.791695
374.294373	58.806987
374.460144	58.820472
374.625916	58.833250
374.791656	58.845054
374.957397	58.854306
375.123138	58.862789
375.288879	58.870001
375.454590	58.877677
375.620331	58.884924
375.786041	58.892005
375.951721	58.898255
376.117432	58.903995
376.283112	58.908932
376.448822	58.915023
376.614471	58.920503
376.780151	58.925107
376.945831	58.931037
377.111481	58.937598
377.277130	58.944799
377.442780	58.951676
377.608429	58.958530
377.774048	58.965648
377.939667	58.972795
378.105286	58.979751
378.270905	58.986265
378.436523	58.992281
378.602112	58.998621
378.767700	59.002932
378.933289	59.007014
379.098877	59.011793
379.264435	59.016603
379.429993	59.021695
379.595551	59.027489
379.761108	59.032686
379.926666	59.038409
380.092194	59.044325
380.257721	59.050118
380.423248	59.057126
380.588776	59.064866
380.754272	59.073041
380.919800	59.080743
381.085297	59.088827
381.250793	59.097290
381.416260	59.106406
381.581757	59.117000
381.747223	59.128564
381.912689	59.140074
382.078125	59.152849
382.243591	59.167034
382.409027	59.181253
382.574463	59.196278
382.739899	59.211916
382.905334	59.228033
383.070740	59.243493
383.236176	59.259351
383.401581	59.276726
383.566956	59.293876
383.732361	59.310189
383.897736	59.326527
384.063110	59.342508
384.228485	59.358635
384.393860	59.375450
384.559204	59.391892
384.724579	59.407293
384.889923	59.423073
385.055237	59.438499
385.220581	59.453204
385.385895	59.467778
385.551239	59.482300
385.716522	59.496414
385.881836	59.510167
386.047150	59.523437
386.212433	59.536303
386.377716	59.549399
386.542999	59.563060
386.708252	59.575734
386.873535	59.588600
387.038788	59.600882
387.204041	59.611954
387.369293	59.623305
387.534515	59.635415
387.699738	59.646532
387.864960	59.657756
388.030182	59.667850
388.195404	59.675782
388.360596	59.683716
388.525787	59.692756
388.690979	59.701466
388.856171	59.709224
389.021362	59.716289
389.186523	59.723136
389.351685	59.729708
