# Wavelength (nm)	Smoothed Intensity
431.735596	29.276212
431.898987	29.292942
432.062378	29.310194
432.225739	29.326028
432.389099	29.343801
432.552429	29.362202
432.715790	29.381484
432.879120	29.400408
433.042450	29.418576
433.205780	29.437856
433.369110	29.457474
433.532410	29.474647
433.695709	29.492335
433.859009	29.508549
434.022308	29.523694
434.185577	29.539933
434.348846	29.555050
434.512115	29.568153
434.675385	29.579275
434.838654	29.589999
435.001892	29.599807
435.165131	29.608986
435.328369	29.617147
435.491577	29.625445
435.654816	29.632568
435.818024	29.638813
435.981232	29.645316
436.144409	29.649779
436.307617	29.653922
436.470795	29.658270
436.633972	29.661214
436.797119	29.664210
436.960297	29.668113
437.123444	29.671840
437.286591	29.676030
437.449738	29.679841
437.612885	29.684442
437.776001	29.688883
437.939117	29.693385
438.102234	29.697455
438.265350	29.700829
438.428436	29.703551
438.591522	29.707117
438.754608	29.712480
438.917694	29.716820
439.080750	29.720737
439.243835	29.723479
439.406891	29.727568
439.569916	29.732912
439.732971	29.738000
439.895996	29.743149
440.059021	29.750285
440.222046	29.757238
440.385071	29.764984
440.548065	29.774215
440.711060	29.781994
440.874054	29.789447
441.037048	29.796836
441.200012	29.805736
441.363007	29.816049
441.525970	29.828431
441.688904	29.840030
441.851868	29.851501
442.014801	29.862296
442.177734	29.873344
442.340668	29.884798
442.503601	29.895896
442.666504	29.906549
442.829407	29.916579
442.992310	29.926559
443.155212	29.936198
443.318085	29.944360
443.480957	29.952259
443.643829	29.960748
443.806702	29.969040
443.969543	29.978043
444.132416	29.987557
444.295258	29.996657
444.458069	30.004505
444.620911	30.011586
444.783722	30.018637
444.946533	30.027552
445.109344	30.036794
445.272156	30.045997
445.434937	30.056241
445.597717	30.067979
445.760498	30.081639
445.923279	30.095824
446.086060	30.110276
446.248810	30.125213
446.411560	30.142083
446.574280	30.159330
446.737030	30.175553
446.899750	30.191178
447.062469	30.205938
447.225189	30.221129
447.387909	30.235655
447.550598	30.250894
447.713287	30.267230
447.875977	30.283313
448.038666	30.297311
448.201324	30.310999
448.363983	30.324870
448.526642	30.337173
448.689301	30.348020
448.851929	30.356339
449.014587	30.363380
449.177216	30.369878
449.339813	30.375850
449.502441	30.380427
449.665039	30.384723
449.827637	30.388905
449.990234	30.393371
450.152832	30.397759
450.315399	30.400290
450.477966	30.403026
450.640533	30.404772
450.803101	30.406667
450.965637	30.407584
451.128174	30.409772
451.290710	30.413521
451.453247	30.417225
451.615784	30.420235
451.778290	30.424384
451.940796	30.429594
452.103302	30.435758
452.265778	30.442046
452.428253	30.448841
452.590729	30.457252
452.753204	30.467091
452.915680	30.475845
453.078125	30.485705
453.240570	30.496636
453.403015	30.509186
453.565460	30.523466
453.727875	30.536417
453.890289	30.549894
454.052704	30.563652
454.215118	30.576766
454.377533	30.588304
454.539917	30.599074
454.702301	30.608607
454.864685	30.617422
455.027039	30.626976
455.189392	30.636252
455.351746	30.645531
455.514099	30.654829
455.676453	30.664140
455.838776	30.671959
456.001099	30.679697
456.163422	30.687145
456.325745	30.693558
456.488037	30.698393
456.650330	30.701379
456.812622	30.704628
456.974915	30.708318
457.137177	30.712019
457.299469	30.715688
457.461731	30.720462
457.623962	30.724800
457.786224	30.728822
