# Wavelength (nm)	Smoothed Intensity
413.885193	35.417246
414.049316	35.414131
414.213470	35.415968
414.377594	35.425042
414.541718	35.435084
414.705811	35.438804
414.869934	35.471800
415.034027	35.485504
415.198120	35.471879
415.362213	35.490161
415.526276	35.471316
415.690338	35.478940
415.854431	35.506222
416.018463	35.519546
416.182526	35.544536
416.346558	35.583081
416.510620	35.609661
416.674622	35.614983
416.838654	35.608113
417.002686	35.631833
417.166687	35.648504
417.330688	35.668949
417.494690	35.700791
417.658661	35.700782
417.822662	35.714982
417.986633	35.710308
418.150604	35.702249
418.314545	35.693659
418.478516	35.703265
418.642456	35.666778
418.806396	35.692698
418.970337	35.705883
419.134247	35.744294
419.298187	35.751991
419.462097	35.720612
419.625977	35.737159
419.789886	35.743831
419.953766	35.755819
420.117676	35.764926
420.281555	35.740462
420.445404	35.744630
420.609283	35.754457
420.773132	35.748391
420.936981	35.764297
421.100830	35.784106
421.264648	35.812833
421.428497	35.823328
421.592316	35.852597
421.756134	35.877489
421.919922	35.939051
422.083740	35.942865
422.247528	35.956060
422.411316	35.961309
422.575104	35.962877
422.738861	35.995846
422.902618	36.000036
423.066406	36.017698
423.230133	36.011475
423.393890	36.006145
423.557617	36.037645
423.721344	36.049051
423.885071	36.067474
424.048798	36.064745
424.212524	36.073867
424.376221	36.081120
424.539917	36.086179
424.703583	36.107121
424.867279	36.114443
425.030945	36.146411
425.194611	36.117335
425.358276	36.105318
425.521942	36.128825
425.685577	36.133420
425.849213	36.166244
426.012848	36.179133
426.176483	36.192447
426.340118	36.205617
426.503723	36.236480
426.667328	36.252560
426.830933	36.261685
426.994507	36.255736
427.158112	36.246352
427.321686	36.265992
427.485229	36.268298
427.648804	36.263396
427.812378	36.279196
427.975922	36.286612
428.139465	36.291976
428.302979	36.274027
428.466522	36.301392
428.630035	36.332269
428.793549	36.321450
428.957062	36.314554
429.120575	36.305011
429.284058	36.316935
429.447540	36.309117
429.611023	36.329691
429.774506	36.305903
429.937958	36.325833
430.101410	36.319730
430.264862	36.339614
430.428314	36.354831
430.591736	36.364765
430.755188	36.400325
430.918610	36.436531
431.082031	36.453604
431.245422	36.446518
431.408813	36.470256
431.572235	36.501236
431.735596	36.526024
431.898987	36.531532
432.062378	36.538176
432.225739	36.523362
432.389099	36.551564
432.552429	36.566778
432.715790	36.581081
432.879120	36.558132
433.042450	36.613770
433.205780	36.615879
433.369110	36.614438
433.532410	36.625064
433.695709	36.642872
433.859009	36.644621
434.022308	36.632171
434.185577	36.626231
434.348846	36.621159
434.512115	36.630118
434.675385	36.610137
434.838654	36.616035
435.001892	36.618255
435.165131	36.625724
435.328369	36.666562
435.491577	36.702433
435.654816	36.687265
435.818024	36.699281
435.981232	36.728760
436.144409	36.746675
436.307617	36.746915
436.470795	36.740110
436.633972	36.760303
436.797119	36.772262
436.960297	36.764528
437.123444	36.787385
437.286591	36.796346
437.449738	36.779828
437.612885	36.772533
437.776001	36.798250
437.939117	36.828537
438.102234	36.816687
438.265350	36.823146
438.428436	36.822464
438.591522	36.784632
438.754608	36.767149
438.917694	36.773257
439.080750	36.754523
439.243835	36.734606
439.406891	36.740293
439.569916	36.729382
439.732971	36.772552
439.895996	36.764104
440.059021	36.761260
440.222046	36.787595
440.385071	36.788159
440.548065	36.811746
440.711060	36.853119
440.874054	36.901608
441.037048	36.902403
441.200012	36.909136
441.363007	36.933665
441.525970	36.939620
441.688904	36.956566
441.851868	36.986167
442.014801	37.022092
442.177734	37.046228
442.340668	37.071072
442.503601	37.100352
442.666504	37.103616
442.829407	37.124933
442.992310	37.131384
443.155212	37.168957
443.318085	37.203679
443.480957	37.199145
443.643829	37.213358
443.806702	37.206852
443.969543	37.204988
444.132416	37.192928
444.295258	37.216418
444.458069	37.216781
444.620911	37.221528
444.783722	37.220691
444.946533	37.226982
445.109344	37.228927
445.272156	37.248067
445.434937	37.227015
445.597717	37.234119
445.760498	37.261564
445.923279	37.277590
446.086060	37.264142
446.248810	37.245906
446.411560	37.239682
446.574280	37.217601
446.737030	37.239220
446.899750	37.268615
447.062469	37.300354
447.225189	37.311654
447.387909	37.315335
447.550598	37.312940
447.713287	37.336729
447.875977	37.363346
448.038666	37.366928
448.201324	37.372480
448.363983	37.387178
448.526642	37.383320
448.689301	37.431771
448.851929	37.417234
449.014587	37.390007
449.177216	37.389698
449.339813	37.428662
449.502441	37.448311
449.665039	37.460086
449.827637	37.470954
449.990234	37.472433
450.152832	37.471758
450.315399	37.485339
450.477966	37.497028
450.640533	37.495770
450.803101	37.528558
450.965637	37.530339
451.128174	37.520018
451.290710	37.530941
451.453247	37.555792
451.615784	37.553076
451.778290	37.578061
451.940796	37.571020
452.103302	37.607850
452.265778	37.618146
452.428253	37.637425
452.590729	37.620441
452.753204	37.632162
452.915680	37.647538
453.078125	37.650081
453.240570	37.663640
453.403015	37.669221
453.565460	37.683566
453.727875	37.686049
453.890289	37.701023
454.052704	37.683510
454.215118	37.696901
454.377533	37.690548
454.539917	37.717866
454.702301	37.725922
454.864685	37.761399
455.027039	37.768339
455.189392	37.778176
455.351746	37.794544
455.514099	37.829840
455.676453	37.813467
455.838776	37.821321
456.001099	37.827567
456.163422	37.843862
456.325745	37.855534
456.488037	37.824619
456.650330	37.825883
456.812622	37.806797
456.974915	37.826985
457.137177	37.847726
457.299469	37.861335
457.461731	37.882687
457.623962	37.890351
457.786224	37.914853
457.948456	37.925767
458.110687	37.918749
458.272919	37.921925
458.435150	37.944536
458.597351	37.940611
458.759552	37.946481
458.921753	37.990484
459.083923	38.029566
459.246124	38.028568
459.408295	38.021984
459.570465	38.034798
459.732635	38.082848
459.894775	38.087618
460.056915	38.093943
460.219055	38.093171
460.381195	38.105746
460.543304	38.101987
460.705444	38.099405
460.867554	38.131339
461.029633	38.115520
461.191742	38.126129
461.353821	38.151973
461.515900	38.140299
461.677979	38.160128
461.840057	38.167596
462.002106	38.152962
462.164154	38.162046
462.326202	38.127625
462.488251	38.156009
462.650269	38.171849
462.812286	38.185196
462.974304	38.179150
463.136322	38.195092
463.298309	38.213271
463.460297	38.204992
463.622284	38.200684
463.784271	38.210192
463.946259	38.194559
464.108215	38.209040
464.270172	38.215191
464.432129	38.198422
464.594055	38.176009
464.755981	38.182680
464.917908	38.176077
465.079834	38.179411
465.241760	38.197419
465.403656	38.186885
465.565552	38.196082
465.727448	38.221689
465.889343	38.228004
466.051208	38.239464
466.213074	38.260774
466.374939	38.257749
466.536804	38.257484
466.698639	38.273343
466.860504	38.267535
467.022308	38.307318
467.184143	38.348488
467.345978	38.323339
467.507782	38.319192
467.669586	38.320829
467.831390	38.338672
467.993164	38.359600
468.154938	38.340169
468.316711	38.337025
468.478485	38.336798
468.640259	38.346305
468.802002	38.365170
468.963745	38.324535
469.125488	38.335403
469.287231	38.338641
469.448944	38.327607
469.610657	38.300922
469.772369	38.294755
469.934082	38.291549
470.095764	38.315580
470.257446	38.272485
470.419128	38.279993
470.580811	38.287393
470.742462	38.289955
470.904144	38.299311
471.065796	38.303937
471.227417	38.326139
471.389069	38.344445
471.550690	38.424793
471.712311	38.470082
471.873932	38.484013
472.035522	38.470622
472.197144	38.480334
472.358734	38.471080
472.520294	38.498899
472.681885	38.547018
472.843445	38.616203
473.005005	38.662509
473.166565	38.685688
473.328125	38.696224
473.489655	38.724410
473.651184	38.709870
473.812714	38.709386
473.974243	38.718504
474.135742	38.731813
474.297241	38.742186
474.458740	38.727622
474.620239	38.709652
474.781738	38.653377
474.943207	38.622933
475.104675	38.610260
475.266113	38.638380
475.427582	38.657501
